Country,Internet_use,energy_eff,reduce_energy,confident_energy,coal_energy,natural_gas,hydroelectric,nuclear,solar,wind,biomass,worried_expensive,worried_fossil,worried_disaster,worried_insufpower,worried_techfail,climate_change,climatechng_thoughts,clmthgt2,ccnthum,personal_resp,worried_cc,cc_good_bad,reduce_cc,largeno_limitenergy,govt_reducecc,reduce_ownuse,favour_taxff,favour_subsidiseRE,ban_appliance,gender,age,marriage,highest_education,household_income,father_education,mother_education,care_environment
RU,5,7,3,4,4,2,2,4,1,1,4,3,3,3,3,3,1,6,4,3,1,3,4,5,3,5,5,4,2,2,2,21,6,313,77,720,720,4
RU,5,5,3,5,4,1,3,4,3,3,88,3,1,1,3,3,1,6,3,3,5,3,5,5,5,5,5,4,2,3,1,40,66,720,4,229,520,2
RU,5,7,3,5,5,4,3,3,3,3,3,3,3,3,3,3,4,1,6,66,66,6,66,66,66,66,66,3,3,3,1,21,6,313,88,520,8888,3
RU,5,7,3,5,5,3,4,3,3,3,2,2,2,2,3,2,2,6,2,3,6,2,5,5,3,5,6,3,3,3,1,27,6,720,77,720,720,3
RU,5,10,2,8,3,3,3,3,3,3,3,5,3,4,4,4,2,6,1,3,5,5,9,5,5,5,5,2,2,2,1,23,6,620,88,8888,8888,2
RU,5,6,3,5,4,3,4,4,3,5,4,4,2,3,3,3,2,6,1,88,5,2,5,4,6,4,6,3,2,3,1,26,6,620,77,520,720,3
RU,5,7,3,7,5,5,1,5,1,1,88,5,5,3,3,3,1,6,5,4,7,4,0,4,0,4,2,8,1,8,2,27,6,313,4,520,323,1
RU,1,5,4,88,88,2,3,4,3,3,88,4,3,2,2,1,2,6,3,4,3,2,88,88,0,1,1,4,1,4,2,68,66,520,5,8888,0,1
RU,1,5,4,1,4,2,88,88,2,88,4,4,3,1,1,2,2,6,2,88,4,2,88,7,88,88,88,2,2,2,2,72,66,520,8,8888,313,2
RU,5,4,5,5,88,3,3,4,1,1,3,5,2,4,3,2,8,6,1,1,0,1,5,4,5,0,0,5,5,5,2,27,5,520,6,720,720,3
RU,1,1,5,8,3,2,2,4,1,1,4,4,3,3,1,4,8,6,2,3,1,2,5,7,5,5,6,8,2,3,2,61,4,520,2,213,213,3
RU,5,8,4,8,4,3,3,5,1,1,5,5,3,2,2,2,1,6,2,88,88,3,2,6,1,5,5,5,1,3,1,41,66,520,8,229,720,2
RU,2,9,6,0,88,3,3,4,3,3,4,4,3,1,1,1,4,1,6,66,66,6,66,66,66,66,66,8,8,8,1,34,66,213,5,8888,8888,2
RU,5,5,5,7,2,2,2,88,2,2,4,4,4,4,4,4,1,6,2,3,5,3,0,7,7,9,7,4,2,2,2,68,66,520,5,113,113,1
RU,1,7,5,1,5,1,88,5,77,77,3,4,2,2,3,3,1,6,3,3,2,2,2,3,3,3,5,4,2,3,2,70,66,313,6,113,0,2
RU,1,3,6,5,4,2,55,88,3,3,55,3,8,2,3,3,1,6,3,4,2,2,0,3,5,7,6,8,2,3,2,83,5,113,4,113,0,2
RU,4,6,4,2,3,2,2,2,1,1,4,5,3,4,3,3,1,6,5,3,1,3,5,88,3,4,0,5,1,3,2,57,66,520,6,113,113,1
RU,1,6,4,4,88,3,2,4,3,4,4,5,2,3,4,4,1,6,3,2,1,2,88,3,5,5,1,5,2,3,1,73,66,520,6,213,213,2
RU,1,3,6,0,4,2,4,4,4,4,4,4,3,2,2,3,1,6,4,2,0,3,3,6,2,3,3,2,4,2,2,49,66,213,2,313,229,2
RU,5,6,6,2,4,2,3,5,1,1,4,5,2,4,4,4,1,6,3,4,8,4,0,1,2,2,0,4,2,2,1,25,4,323,6,8888,313,3
RU,1,5,4,5,3,3,3,3,4,4,4,4,2,2,2,2,1,6,3,4,0,2,5,3,3,8,4,5,8,7,1,56,4,213,5,113,113,4
RU,1,5,6,5,4,2,2,2,4,4,4,4,1,4,4,4,1,6,5,5,0,3,0,0,0,0,0,3,3,4,1,40,66,520,1,213,213,3
RU,1,0,1,0,3,5,2,3,5,4,4,3,4,1,1,3,2,6,4,5,1,4,0,0,0,0,0,2,2,2,2,84,5,520,4,8888,8888,1
RU,5,0,4,10,5,5,3,2,2,2,5,5,5,4,4,4,1,6,2,5,0,3,0,10,10,0,0,3,3,3,2,59,6,213,1,313,229,1
RU,5,0,1,10,3,3,3,3,3,3,3,5,4,3,3,3,1,6,3,4,3,4,0,6,3,7,2,5,5,5,2,33,6,520,6,520,520,3
RU,1,0,1,0,3,3,3,3,3,3,88,2,2,3,3,3,3,6,1,5,0,2,0,0,0,0,0,4,3,3,2,40,66,213,4,213,213,4
RU,2,0,3,0,2,5,4,4,4,5,4,4,1,2,2,2,1,6,1,3,0,2,0,88,88,0,1,3,4,4,2,40,66,323,6,8888,8888,3
RU,1,0,6,7,4,4,3,2,2,2,4,4,4,4,4,4,1,6,1,4,0,2,10,10,10,10,10,3,3,3,1,40,6,213,1,213,213,3
RU,2,0,5,88,4,4,4,4,4,4,4,4,4,3,4,4,1,6,1,1,0,2,0,0,0,0,0,8,1,5,2,48,66,313,1,7777,7777,1
RU,1,0,5,10,4,1,1,1,1,1,1,4,4,1,2,3,1,6,1,77,5,1,5,5,5,5,5,4,3,2,2,65,5,313,1,213,8888,4
RU,1,77,6,2,4,2,3,3,3,3,3,4,4,3,2,3,1,6,1,55,66,6,66,66,66,66,66,1,1,1,2,69,66,313,4,313,113,2
RU,2,0,1,0,2,2,2,3,4,4,88,4,4,3,2,2,1,6,3,4,2,3,1,7,2,2,0,3,2,4,2,43,66,520,6,313,520,1
RU,2,2,4,7,3,2,3,2,3,4,4,3,4,4,4,4,2,6,4,3,9,4,0,10,7,7,7,2,2,3,1,39,66,323,8,8888,520,2
RU,1,1,3,3,3,2,3,2,4,4,4,4,2,2,2,2,1,6,3,3,0,3,1,3,3,7,2,3,2,3,1,53,66,313,6,229,213,1
RU,5,6,5,9,4,3,2,1,1,2,88,5,2,3,3,3,1,6,4,3,6,4,0,10,5,8,4,2,1,3,2,63,4,323,2,229,229,2
RU,1,7,4,9,4,3,3,2,3,4,4,5,2,3,2,3,1,6,4,4,2,5,0,7,4,8,5,8,1,5,2,56,66,313,8,213,213,1
RU,1,7,3,5,2,2,2,2,3,4,4,5,3,4,3,4,1,6,3,1,1,3,1,8,3,8,2,3,2,4,1,33,6,323,3,213,313,2
RU,1,6,4,7,4,2,2,2,3,2,88,4,3,1,2,2,1,6,3,5,0,4,0,8,2,6,1,2,1,4,1,37,66,313,4,213,213,2
RU,1,7,4,5,55,3,55,3,5,5,5,3,1,3,3,3,2,6,2,1,0,1,0,0,0,0,0,5,5,5,1,52,6,313,6,8888,8888,3
RU,5,5,2,3,3,3,4,2,4,5,5,3,2,2,2,2,1,6,3,1,0,1,7,0,0,3,0,5,1,3,1,24,6,323,7,8888,323,2
RU,3,10,2,5,2,2,55,2,5,5,5,3,1,2,2,2,2,6,2,1,0,2,88,0,0,0,0,5,5,5,1,40,66,313,10,8888,8888,5
RU,2,10,3,0,2,2,2,2,4,3,3,3,2,2,2,2,1,6,3,1,1,1,10,0,0,0,0,5,5,5,1,48,66,313,10,213,213,1
RU,2,8,4,0,3,2,1,4,1,1,4,5,3,2,2,2,1,6,3,1,0,1,10,0,0,0,0,5,3,2,1,25,6,520,9,8888,313,4
RU,2,3,5,2,2,2,5,2,5,5,5,4,1,2,1,3,1,6,4,55,66,6,66,66,66,66,66,3,1,1,2,44,4,720,8,8888,520,2
RU,2,8,2,5,2,3,5,1,5,55,55,3,2,2,2,2,3,6,1,1,0,2,88,0,0,0,0,5,5,5,2,39,6,313,10,8888,8888,4
RU,1,7,4,0,2,2,88,1,88,55,55,4,2,3,2,2,2,6,3,1,0,2,5,0,0,0,0,4,4,4,2,58,6,313,1,7777,8888,2
RU,1,7,3,3,3,4,3,4,2,2,3,4,2,2,2,2,2,6,3,1,0,1,5,0,0,0,0,5,3,5,2,49,66,313,6,8888,229,2
RU,2,8,1,0,4,4,1,1,1,2,4,4,2,2,2,2,2,6,2,1,0,1,8,0,0,0,0,5,1,5,1,32,6,520,10,313,520,1
RU,1,7,3,5,4,4,3,1,1,1,4,5,2,2,2,2,2,6,2,1,0,1,5,0,0,0,0,5,1,4,2,61,5,520,2,213,8888,1
RU,1,8,3,0,4,4,1,1,1,1,5,5,2,2,2,2,3,6,1,1,0,1,5,0,0,0,0,5,3,3,2,65,5,323,2,8888,8888,1
RU,4,10,1,3,4,4,2,1,1,1,5,5,2,2,2,2,8,6,1,1,0,1,5,0,0,0,0,5,3,3,1,25,6,520,8,8888,323,1
RU,1,9,2,0,4,4,2,1,1,1,5,5,2,2,2,2,4,1,6,66,66,6,66,66,66,66,66,5,3,4,1,62,6,213,7,8888,8888,1
RU,5,6,1,3,3,2,3,2,2,4,1,2,1,1,1,1,4,3,6,66,66,6,66,66,66,66,66,3,2,2,2,24,6,520,6,8888,213,3
RU,3,9,3,3,4,4,1,1,1,1,5,4,2,2,2,2,2,6,1,1,0,1,88,0,0,0,0,4,2,3,1,28,6,520,10,8888,8888,1
RU,3,10,2,2,4,4,2,1,1,1,55,4,2,2,2,2,2,6,2,1,0,1,5,0,0,0,0,4,3,3,2,30,4,313,10,8888,8888,1
RU,5,5,2,5,1,1,1,1,1,2,3,1,1,1,2,1,4,2,6,66,66,6,66,66,66,66,66,3,1,1,1,26,6,520,10,0,7777,2
RU,5,1,5,3,2,3,5,2,3,4,5,4,1,1,1,1,8,6,1,55,66,6,66,66,66,66,66,3,3,3,1,37,6,213,10,8888,0,2
SE,1,2,3,5,4,4,3,5,2,2,1,3,3,1,1,1,1,6,2,3,4,2,1,2,2,7,2,4,1,2,1,90,5,620,3,113,113,1
SE,1,10,3,5,4,4,2,5,2,2,4,3,1,2,1,2,2,6,2,2,5,2,7,5,5,5,5,4,3,3,2,90,5,0,1,0,0,2
SE,1,8,4,7,88,88,88,88,88,88,88,1,1,2,1,2,2,6,3,3,7,1,5,5,5,5,4,2,8,8,2,90,5,213,1,213,213,8
SE,1,6,5,4,3,4,3,3,2,3,4,3,4,3,3,3,3,6,2,5,4,2,5,7,6,5,7,4,2,3,2,90,5,0,2,0,0,1
SE,2,8,3,5,5,3,1,2,1,4,1,4,2,2,2,2,3,6,2,3,5,5,5,5,5,5,6,3,3,3,2,90,1,321,88,113,113,1
SE,1,5,4,1,5,5,1,4,1,1,5,1,1,1,1,2,1,6,3,4,0,1,88,8,0,8,5,1,1,8,1,90,1,520,88,620,8888,2
SE,1,8,3,10,5,88,1,4,2,3,88,2,2,2,2,2,2,6,2,3,88,2,3,4,4,6,3,1,3,3,2,90,5,0,2,0,0,3
SE,1,5,3,3,88,88,2,2,2,3,3,2,2,1,1,1,2,6,1,3,88,2,2,2,2,4,4,3,8,8,1,90,5,113,3,113,113,1
SE,1,6,6,6,3,3,3,3,3,3,3,2,2,2,2,2,2,6,1,1,1,1,5,5,5,5,5,5,5,5,2,90,5,113,88,8888,113,1
SE,1,10,4,7,5,5,1,5,88,5,5,4,4,4,2,3,2,6,3,3,0,3,5,8,3,2,0,3,2,4,1,90,66,113,5,113,113,1
SE,1,6,3,3,3,4,3,3,4,2,2,3,3,4,3,3,2,6,3,3,5,2,5,5,5,3,7,3,4,2,2,90,66,113,88,0,113,2
SE,1,88,5,0,4,2,1,4,1,2,1,3,3,1,3,1,1,6,4,3,0,4,0,5,1,6,0,4,5,5,1,90,5,720,4,520,113,1
SE,4,7,3,6,5,5,2,3,2,2,1,2,3,2,2,2,1,6,4,3,5,3,7,8,6,5,6,2,1,1,2,90,5,321,4,520,321,1
SE,1,8,3,5,5,3,1,4,2,3,3,3,3,2,3,4,1,6,3,4,7,3,4,8,6,5,6,3,2,2,2,90,5,213,2,0,0,3
SE,5,88,6,6,5,88,1,5,1,3,2,1,2,2,2,2,2,6,1,4,6,2,4,7,0,0,7,8,2,2,2,90,5,113,1,423,113,2
SE,1,8,3,8,5,4,1,3,3,3,3,4,5,2,2,3,2,6,3,3,4,2,2,5,5,3,4,4,1,5,1,90,66,113,4,0,0,2
SE,4,7,2,5,88,88,1,4,1,2,88,8,1,1,1,1,1,6,3,1,0,1,5,0,88,2,0,8,2,8,2,90,5,520,2,113,113,4
SE,2,3,4,7,4,4,2,4,2,2,3,2,4,2,2,2,1,6,3,4,7,3,7,5,5,5,5,2,1,5,2,90,5,720,10,520,0,1
SE,1,2,6,0,4,4,1,5,1,1,2,1,2,2,2,2,1,6,5,4,7,4,3,9,6,8,0,8,3,8,1,89,5,113,1,113,113,1
SE,1,8,5,0,4,4,3,3,1,3,4,4,4,4,2,3,2,6,4,1,5,2,5,5,5,2,5,5,2,5,2,89,5,0,2,0,0,2
SE,1,9,3,88,5,4,2,3,2,3,4,2,2,2,2,2,2,6,3,3,88,2,88,88,88,88,88,4,2,4,1,90,66,520,6,0,0,8
SE,1,10,1,8,88,55,1,88,4,88,2,3,8,2,3,3,1,6,4,4,5,2,4,5,0,0,3,4,3,8,2,89,5,113,2,113,113,2
SE,1,8,5,6,3,4,2,4,2,3,4,4,2,2,3,2,1,6,3,2,6,2,7,5,7,8,5,4,2,2,1,89,66,113,3,8888,8888,1
SE,1,9,6,9,5,3,2,5,1,2,2,1,3,2,2,2,2,6,2,2,5,2,5,5,6,7,5,3,3,3,1,88,5,113,2,113,113,2
SE,1,10,5,5,5,2,2,5,1,2,2,3,3,3,3,3,1,6,3,5,6,3,0,7,5,4,6,1,1,1,1,88,5,0,1,321,0,2
SE,1,10,4,10,5,4,1,5,3,2,5,1,2,2,1,2,1,6,1,5,10,3,0,0,5,5,0,5,1,5,1,88,5,213,1,0,0,6
SE,1,4,4,3,5,2,3,5,1,5,2,5,4,4,5,4,2,6,4,3,6,4,0,1,3,0,4,2,4,5,2,88,5,321,1,113,113,1
SE,5,9,4,6,4,4,2,2,3,3,4,2,2,2,2,2,2,6,3,3,4,2,3,5,4,6,5,3,2,3,1,88,66,720,9,620,113,3
SE,1,10,4,5,3,2,3,4,2,4,5,3,2,2,2,2,2,6,3,3,7,2,5,5,7,4,1,3,2,3,1,88,66,520,2,0,0,3
SE,1,8,3,0,88,2,2,4,1,2,3,5,3,3,5,4,1,6,4,4,5,3,3,6,3,3,2,3,8,1,2,87,5,0,1,0,0,3
SE,1,77,77,77,77,77,77,77,77,77,77,7,7,7,7,7,7,6,7,77,77,7,77,77,77,77,77,7,7,7,9,999,77,7777,77,7777,7777,7
SE,2,5,6,0,5,4,2,2,1,2,3,1,1,3,1,3,2,6,2,3,6,1,0,6,5,4,3,3,1,5,2,87,5,423,2,113,113,1
SE,4,6,4,5,3,3,2,4,2,4,2,3,2,3,3,3,2,6,1,3,4,2,5,7,5,7,6,2,2,2,1,87,66,213,7,113,113,2
SE,4,10,3,2,5,4,4,5,1,3,4,2,5,3,2,4,1,6,5,4,10,5,0,2,4,8,1,2,1,1,2,87,5,610,4,321,0,2
SE,1,10,5,2,5,5,1,5,1,1,1,3,2,3,3,3,1,6,4,4,7,5,7,5,1,1,5,3,3,2,1,87,66,113,4,0,0,3
SE,2,8,3,8,5,4,2,4,2,2,3,3,1,1,1,1,1,6,3,3,6,3,4,5,6,7,6,4,2,3,1,87,2,213,5,0,0,2
SE,1,10,5,2,5,2,1,4,2,4,2,2,2,1,2,2,1,6,3,3,7,2,7,6,5,7,3,1,1,1,2,86,5,0,1,113,113,1
SE,1,0,5,0,4,5,1,5,2,2,3,2,2,1,1,3,3,6,1,4,5,2,9,9,6,5,4,3,2,3,2,86,5,213,1,0,0,1
SE,1,6,2,2,5,4,2,5,4,4,4,2,2,2,2,2,1,6,3,3,2,2,2,2,2,2,1,2,2,2,1,86,1,113,2,0,0,1
SE,1,7,4,8,5,88,1,88,1,2,4,3,4,4,3,4,2,6,4,3,0,4,10,4,88,5,4,5,2,2,1,85,5,113,2,8888,0,2
SE,1,10,2,0,5,5,1,3,1,1,88,1,4,2,2,2,1,6,2,88,0,1,2,7,5,7,0,4,1,3,2,85,5,113,88,5555,0,1
SE,1,7,3,7,3,2,2,2,2,3,5,2,1,2,1,1,2,6,2,3,8,1,5,7,6,7,7,1,2,4,1,85,2,710,3,213,520,2
SE,3,4,3,4,5,4,2,5,2,3,88,2,2,3,2,2,2,6,2,4,1,2,88,3,3,5,4,3,2,8,2,85,5,113,2,113,113,2
SE,1,10,4,5,5,5,2,5,2,2,4,2,4,3,2,2,2,6,3,3,7,3,2,8,5,3,3,3,2,3,1,85,4,321,1,0,0,3
SE,1,10,3,6,4,4,2,2,3,1,4,2,3,3,4,4,2,6,2,4,7,2,6,8,5,7,7,5,2,5,2,85,5,113,2,0,113,2
SE,1,8,4,7,3,3,3,5,1,1,3,3,3,3,4,4,2,6,4,4,8,4,5,4,7,7,7,4,3,3,2,85,1,113,4,113,113,1
SE,1,5,6,4,5,2,2,5,1,2,4,2,3,3,3,2,1,6,2,2,2,2,4,2,5,2,1,3,1,3,2,84,5,213,2,5555,0,3
SE,5,6,3,7,5,5,3,3,1,1,4,2,2,2,2,2,2,6,3,4,0,8,5,88,6,1,1,1,1,3,1,84,1,321,3,0,0,2
SE,5,8,4,6,5,4,2,5,2,2,3,2,2,2,2,2,1,6,4,4,7,3,4,8,7,7,8,2,2,2,1,84,6,520,7,0,0,4
SE,1,10,5,0,5,55,1,88,1,1,88,2,4,2,3,3,1,6,2,3,5,5,0,5,2,5,3,3,1,3,2,84,5,213,1,113,113,2
SE,1,5,88,5,2,88,4,88,2,4,3,3,3,4,3,3,2,6,2,4,0,2,5,7,7,5,2,4,3,2,2,84,5,113,1,113,113,1
SE,1,10,5,9,5,4,2,4,2,4,2,3,3,3,3,3,2,6,4,2,5,3,4,8,8,8,6,4,2,1,1,84,66,113,4,113,0,1
SE,1,8,4,7,5,4,4,2,3,3,3,2,3,1,1,1,1,6,4,4,7,4,9,8,4,5,2,2,2,1,1,84,66,520,6,113,321,1
SE,1,5,4,5,5,5,2,5,2,2,4,3,4,2,2,2,1,6,2,3,5,3,3,5,3,3,2,1,1,3,2,84,5,213,1,0,0,3
SE,1,9,3,0,5,5,3,5,1,1,3,2,3,2,2,2,1,6,3,1,2,2,4,5,0,3,0,4,1,1,2,84,5,321,2,8888,0,2
SE,5,10,4,8,5,2,1,4,1,1,2,3,2,2,2,2,2,6,3,3,8,3,3,7,3,3,5,2,1,2,2,84,5,520,2,113,113,2
SE,4,9,4,4,5,4,2,3,3,4,2,3,5,3,3,4,1,6,4,3,9,4,2,2,6,4,6,5,2,2,2,84,5,610,2,800,800,2
SE,1,8,6,5,5,5,4,5,1,1,1,3,4,3,2,2,2,6,4,3,8,2,4,7,7,7,6,3,1,1,2,83,66,321,2,321,321,2
SE,1,7,4,5,5,2,1,4,2,3,5,3,5,2,2,2,2,6,2,3,0,1,5,7,4,8,0,3,2,4,1,83,66,413,5,113,113,2
SE,3,8,3,3,5,4,1,2,4,4,4,1,3,1,1,1,2,6,3,1,5,2,3,2,3,3,3,2,3,4,1,83,66,720,8,113,113,2
SE,2,8,3,0,5,4,2,3,3,5,4,3,3,1,1,2,2,6,2,2,2,2,5,3,5,3,0,2,3,5,1,83,66,113,3,113,113,1
SE,1,9,5,4,5,4,2,4,2,2,2,4,4,3,3,4,2,6,3,3,5,4,5,5,7,7,5,5,2,4,1,82,5,113,1,0,8888,2
SE,1,4,3,3,3,2,1,4,3,3,3,2,4,4,3,3,1,6,1,3,1,3,2,5,5,5,4,3,2,4,2,82,5,113,2,113,113,2
SE,5,1,2,2,5,5,1,1,1,1,3,1,4,1,1,1,3,6,1,2,3,1,4,8,5,3,0,2,1,5,1,82,66,520,6,0,113,2
SE,5,5,4,5,5,4,1,5,3,5,5,4,3,2,4,2,2,6,3,5,5,3,5,3,5,5,3,3,2,2,2,82,2,0,5,0,0,2
SE,1,8,6,8,5,55,1,4,1,1,3,3,1,2,1,1,2,6,4,4,7,3,3,7,5,3,5,2,2,3,1,82,66,323,77,113,113,2
SE,1,10,4,0,5,5,1,5,1,1,1,3,3,3,2,1,2,6,3,4,8,3,88,5,5,5,5,2,2,2,1,82,5,113,2,0,0,1
SE,5,10,5,9,5,4,3,5,1,2,2,3,4,3,2,2,1,6,4,4,9,3,1,10,3,6,88,1,1,2,2,82,66,710,88,710,520,2
SE,1,10,3,5,88,88,88,88,88,88,88,8,4,4,4,4,1,6,2,3,3,4,3,4,5,4,3,5,3,1,2,82,66,113,3,0,0,2
SE,1,9,1,3,5,4,4,4,1,1,88,3,3,2,8,1,1,6,4,4,9,4,1,10,0,0,10,1,1,1,1,82,5,213,88,0,0,8
SE,5,10,6,0,5,5,3,4,1,1,1,3,2,1,1,1,1,6,4,5,5,3,1,5,4,7,1,5,1,1,1,82,66,413,3,113,113,2
SE,1,9,3,0,5,3,2,2,2,5,3,3,3,4,4,4,2,6,3,3,7,3,7,7,8,7,8,2,2,5,2,82,66,113,88,113,113,1
SE,4,6,4,8,5,5,4,2,3,4,4,2,3,2,2,2,1,6,2,3,8,4,4,7,5,7,6,2,2,3,1,82,66,113,4,0,0,2
SE,1,8,5,2,3,4,2,5,2,2,3,2,2,2,2,2,2,6,2,4,2,3,2,8,2,3,2,2,2,2,2,82,5,213,2,0,0,2
SE,1,8,3,8,5,3,1,3,2,4,3,2,4,2,2,2,2,6,2,3,6,2,6,5,4,6,5,2,4,3,1,82,66,113,7,113,113,3
SE,1,7,3,3,5,5,2,88,1,2,4,3,8,1,1,1,3,6,3,88,88,2,88,5,5,88,88,1,5,8,1,83,1,321,2,321,0,2
SE,1,5,3,6,5,4,1,2,2,2,88,3,2,1,1,1,1,6,3,4,4,1,5,4,6,1,1,4,3,4,1,81,66,610,5,423,321,4
SE,3,10,5,0,5,55,2,5,1,1,1,5,4,3,3,2,2,6,4,3,10,4,88,9,6,6,1,3,1,1,2,81,5,113,1,0,0,2
SE,5,9,5,5,4,4,1,2,1,1,1,2,2,2,2,1,1,6,3,3,0,2,3,3,1,1,1,2,2,4,1,82,5,720,9,321,213,1
SE,5,7,5,5,4,4,2,3,2,1,2,2,3,1,1,2,2,6,2,3,4,2,6,8,6,7,5,2,1,4,2,81,4,520,6,213,213,1
SE,5,7,3,7,4,3,2,3,3,3,4,2,3,2,2,2,1,6,3,3,6,3,3,6,7,8,1,2,2,4,1,81,4,520,2,0,0,2
SE,3,7,4,5,5,2,2,2,2,2,2,2,3,2,2,2,2,6,1,3,6,2,6,6,6,6,4,3,2,2,1,81,66,323,7,520,113,2
SE,1,88,4,10,5,5,1,4,3,3,5,1,1,1,1,1,1,6,3,3,0,1,5,0,7,5,88,3,4,5,1,81,4,0,88,0,113,8
SE,1,10,1,5,5,4,1,5,2,2,4,3,2,3,1,1,1,6,3,5,2,4,1,2,1,1,0,4,2,5,1,81,66,5555,10,8888,8888,3
SE,5,3,4,7,5,4,1,2,2,4,4,2,4,2,2,3,1,6,4,4,3,3,6,7,4,4,2,2,1,3,1,81,66,321,5,413,113,4
SE,5,9,4,88,5,2,88,5,1,1,88,3,3,8,8,8,1,6,2,4,88,2,88,88,88,88,88,8,1,2,1,81,5,113,2,8888,8888,2
SE,1,6,5,8,4,4,3,4,4,2,3,2,1,4,3,3,2,6,2,3,3,2,4,4,4,4,5,2,1,2,2,81,5,113,88,0,0,4
SE,1,5,2,5,5,3,2,4,1,2,4,2,3,2,2,3,2,6,3,3,5,2,4,8,7,8,4,2,2,3,1,81,5,113,2,113,113,2
SE,5,5,4,6,5,88,2,3,2,4,2,2,3,4,4,3,2,6,4,3,6,2,3,5,3,3,5,3,2,1,2,81,66,520,77,520,313,4
SE,5,8,6,10,5,55,3,5,1,2,2,2,3,2,1,3,1,6,4,3,8,2,4,8,2,7,2,2,1,2,2,81,4,610,2,710,710,1
SE,1,8,4,0,4,4,2,2,4,4,4,3,3,2,2,3,2,6,3,2,3,2,5,3,6,5,2,2,2,3,1,80,1,113,5,0,0,2
SE,5,9,3,8,5,4,2,2,2,2,3,2,3,2,2,2,1,6,3,4,5,2,4,7,3,4,5,1,1,1,1,80,4,800,7,113,113,2
SE,5,5,5,0,5,4,1,3,2,3,3,1,2,2,2,3,2,6,3,3,5,2,5,5,0,3,1,1,1,3,1,80,6,413,2,113,113,1
SE,5,10,4,2,5,4,1,2,3,3,3,2,4,3,3,3,1,6,3,2,5,3,2,10,2,2,0,2,2,4,1,80,66,720,8,710,413,1
SE,1,9,4,2,5,4,1,1,3,4,1,4,2,1,1,3,1,6,3,3,6,3,5,7,4,4,1,5,1,1,1,80,66,113,3,620,113,2
SE,5,8,4,6,4,3,1,4,1,1,2,2,3,4,1,2,1,6,3,4,3,3,4,7,7,5,7,2,1,4,1,80,66,113,7,0,113,2
SE,5,8,4,5,5,2,2,4,2,2,3,4,4,3,3,3,2,6,3,4,5,2,6,7,3,3,3,3,1,2,1,80,66,213,10,5555,5555,2
SE,4,10,5,10,5,2,1,3,1,1,2,2,2,2,2,1,2,6,2,4,10,2,0,10,10,10,10,2,1,1,1,80,66,213,2,113,113,1
SE,4,10,6,10,4,4,3,3,3,3,4,3,3,2,2,2,2,6,3,3,6,3,4,4,4,5,5,2,4,2,2,80,4,313,4,213,321,2
SE,5,7,5,7,5,5,1,1,1,4,3,2,3,1,1,1,1,6,5,3,4,1,5,5,5,5,0,3,3,3,1,80,5,113,4,113,113,1
SE,1,8,5,88,5,4,1,2,3,3,3,3,8,1,3,2,8,6,3,3,5,2,88,88,88,88,88,3,8,8,1,80,66,113,3,0,0,2
SE,1,7,5,1,5,4,88,5,2,3,4,3,3,3,2,2,1,6,5,4,7,4,5,1,5,5,1,2,1,4,1,80,66,620,4,0,0,2
SE,2,10,5,10,5,4,1,4,1,2,3,3,2,2,2,2,2,6,3,3,8,3,3,9,6,3,7,3,1,2,1,80,66,113,4,0,0,2
SE,1,9,4,5,5,4,3,4,2,2,2,2,3,3,2,3,1,6,4,4,8,3,3,5,2,3,2,2,2,4,1,79,66,113,6,0,0,2
SE,1,7,4,10,5,4,2,3,3,4,4,2,3,4,3,2,3,6,1,3,4,2,4,3,7,6,2,4,5,3,2,79,5,113,1,321,321,3
SE,2,8,3,9,5,2,1,3,1,2,1,3,2,2,2,3,1,6,2,3,7,3,2,3,5,7,6,2,2,1,1,79,66,113,2,8888,8888,3
SE,1,8,5,4,3,3,1,5,3,4,3,2,3,2,1,1,2,6,2,4,8,4,5,4,5,5,4,1,4,4,1,79,66,113,2,0,0,1
SE,2,8,4,6,5,4,3,2,1,2,55,3,3,1,2,2,2,6,2,88,7,2,5,7,7,5,88,4,8,8,2,79,66,321,2,0,0,2
SE,1,10,6,0,5,5,1,4,1,1,2,5,5,3,3,3,1,6,4,3,7,4,5,7,4,4,7,1,1,3,1,79,66,423,6,321,321,2
SE,4,8,4,4,5,4,2,2,2,2,2,4,4,2,3,2,2,6,2,2,8,5,6,8,8,8,6,2,2,3,1,78,5,113,2,113,113,2
SE,1,8,4,6,4,3,2,5,3,2,2,2,2,3,2,3,1,6,2,3,6,2,2,6,6,6,7,4,5,3,2,78,66,423,6,0,113,3
SE,5,7,2,8,5,1,1,2,1,4,2,2,3,2,2,2,1,6,3,4,3,2,2,7,2,4,2,2,1,2,1,78,66,113,4,113,0,2
SE,5,8,3,8,4,2,1,4,2,1,2,2,1,2,2,2,2,6,3,2,7,2,4,5,5,7,6,2,2,3,1,78,66,321,2,113,213,4
SE,5,8,4,2,5,5,2,2,2,2,4,1,4,2,2,2,2,6,2,4,4,3,2,6,6,3,3,3,2,5,1,78,66,423,6,113,113,2
SE,5,10,5,2,5,2,1,4,1,2,4,3,5,1,1,1,1,6,3,5,5,2,0,3,8,8,0,2,1,1,1,78,66,620,6,213,213,1
SE,5,6,4,4,5,4,3,4,1,2,55,4,4,2,1,2,1,6,3,3,5,3,3,3,8,7,8,2,2,2,2,78,4,720,77,8888,113,3
